src,dst,amount,timestamp,is_fraud
vpa_18449,vpa_10390,1960.35,1771204825.0,0
vpa_20219,vpa_12483,1005.72,1771204889.0,0
vpa_23617,vpa_23884,293.78,1771204906.0,0
vpa_27478,vpa_9439,170.92,1771204907.0,0
vpa_22440,vpa_2133,1671.05,1771204955.0,0
vpa_26802,vpa_1290,4571.83,1771205016.0,0
vpa_29404,vpa_445,1094.22,1771205066.0,0
vpa_23775,vpa_27421,1542.81,1771205105.0,0
vpa_2609,vpa_19201,918.68,1771205106.0,0
vpa_16119,vpa_19486,518.14,1771205149.0,0
vpa_23393,vpa_14500,863.73,1771205155.0,0
vpa_28183,vpa_11403,7468.19,1771205212.0,0
vpa_8180,vpa_20564,3334.12,1771205226.0,0
vpa_15039,vpa_13788,406.06,1771205275.0,0
vpa_1712,vpa_12020,618.38,1771205299.0,0
vpa_4499,vpa_8598,3629.11,1771205304.0,0
vpa_19554,vpa_25742,5478.6,1771205323.0,0
vpa_14765,vpa_26665,3655.96,1771205329.0,0
vpa_27698,vpa_21323,136.85,1771205334.0,0
vpa_2364,vpa_23136,961.16,1771205341.0,0
vpa_25069,vpa_5343,1576.35,1771205385.0,0
vpa_4314,vpa_7088,4652.82,1771205408.0,0
vpa_5230,vpa_21773,254.44,1771205428.0,0
vpa_12579,vpa_29249,497.75,1771205461.0,0
vpa_2645,vpa_6917,1250.06,1771205462.0,0
vpa_12345,vpa_2340,3914.09,1771205462.0,0
vpa_2976,vpa_21472,1164.06,1771205473.0,0
vpa_4943,vpa_21359,909.34,1771205531.0,0
vpa_453,vpa_27544,254.86,1771205627.0,0
vpa_15707,vpa_18061,4262.46,1771205682.0,0
vpa_23674,vpa_25459,1029.99,1771205871.0,0
vpa_24041,vpa_18725,698.5,1771205877.0,0
vpa_6958,vpa_29132,692.26,1771205882.0,0
vpa_1775,vpa_18264,1854.86,1771205887.0,0
vpa_1592,vpa_13171,457.13,1771205964.0,0
vpa_19988,vpa_17431,946.85,1771206008.0,0
vpa_19720,vpa_26343,1657.14,1771206062.0,0
vpa_23233,vpa_26023,1491.17,1771206217.0,0
vpa_2064,vpa_16036,377.63,1771206278.0,0
vpa_17877,vpa_19573,1277.44,1771206281.0,0
vpa_2361,vpa_20986,443.27,1771206294.0,0
vpa_21724,vpa_12182,708.48,1771206347.0,0
vpa_20327,vpa_15184,519.49,1771206352.0,0
vpa_29668,vpa_27716,1780.64,1771206403.0,0
vpa_16816,vpa_2585,1925.32,1771206449.0,0
vpa_6017,vpa_12279,1486.48,1771206519.0,0
vpa_28509,vpa_26715,859.81,1771206523.0,0
vpa_22112,vpa_12390,1814.41,1771206757.0,0
vpa_6634,vpa_23600,1607.32,1771206798.0,0
vpa_19593,vpa_1797,1234.06,1771206855.0,0
vpa_17157,vpa_20712,6864.9,1771206862.0,0
vpa_25376,vpa_1476,790.13,1771206893.0,0
vpa_9388,vpa_756,14044.79,1771206916.0,1
vpa_7121,vpa_25393,260.09,1771206965.0,0
vpa_20519,vpa_12852,3844.28,1771207020.0,0
vpa_8945,vpa_13384,1981.06,1771207049.0,0
vpa_26564,vpa_1113,9381.84,1771207098.0,0
vpa_14426,vpa_4640,605.83,1771207111.0,0
vpa_11932,vpa_22233,1235.68,1771207137.0,0
vpa_7054,vpa_18138,4598.68,1771207218.0,0
vpa_17602,vpa_12925,1913.69,1771207224.0,0
vpa_911,vpa_17431,699.9,1771207333.0,0
vpa_2526,vpa_24932,1872.76,1771207372.0,0
vpa_26418,vpa_13788,1005.51,1771207468.0,0
vpa_19138,vpa_2736,5010.69,1771207483.0,0
vpa_27790,vpa_24824,562.92,1771207502.0,0
vpa_26863,vpa_3623,3888.16,1771207506.0,0
vpa_10043,vpa_21100,973.81,1771207508.0,0
vpa_14900,vpa_16712,1004.19,1771207516.0,0
vpa_20577,vpa_7328,5803.62,1771207531.0,0
vpa_14398,vpa_12217,200.87,1771207547.0,0
vpa_26306,vpa_6932,342.38,1771207599.0,0
vpa_12041,vpa_13374,1662.37,1771207608.0,0
vpa_20575,vpa_25902,375.18,1771207610.0,0
vpa_1813,vpa_23863,5413.09,1771207634.0,0
vpa_22183,vpa_15282,1162.19,1771207772.0,0
vpa_209,vpa_23488,923.58,1771207793.0,0
vpa_9268,vpa_21439,1974.43,1771207825.0,0
vpa_14823,vpa_6588,1362.69,1771207828.0,0
vpa_11551,vpa_13267,432.02,1771207831.0,0
vpa_14834,vpa_8485,138.05,1771207888.0,0
vpa_20553,vpa_1338,903.93,1771207973.0,0
vpa_20288,vpa_24750,1869.33,1771208000.0,0
vpa_15995,vpa_20260,4824.33,1771208011.0,0
vpa_16296,vpa_9182,5689.0,1771208025.0,0
vpa_15865,vpa_25296,43276.6,1771208028.0,1
vpa_4487,vpa_10749,1668.28,1771208033.0,0
vpa_29713,vpa_7630,20849.4,1771208040.0,1
vpa_1021,vpa_27496,1828.27,1771208051.0,0
vpa_28823,vpa_26343,535.33,1771208129.0,0
vpa_17167,vpa_21101,4744.11,1771208153.0,0
vpa_1776,vpa_21005,1353.81,1771208215.0,0
vpa_26188,vpa_8375,1282.19,1771208251.0,0
vpa_4609,vpa_19507,1531.05,1771208253.0,0
vpa_16821,vpa_14782,601.6,1771208255.0,0
vpa_7856,vpa_28885,4767.89,1771208289.0,0
vpa_13155,vpa_15048,1649.05,1771208322.0,0
vpa_18959,vpa_20227,435.94,1771208431.0,0
vpa_972,vpa_21352,4897.13,1771208443.0,0
vpa_1870,vpa_28483,1611.07,1771208490.0,0
vpa_24058,vpa_19643,1813.66,1771208526.0,0
vpa_12092,vpa_23488,1750.78,1771208604.0,0
vpa_28154,vpa_29214,990.67,1771208748.0,0
vpa_24325,vpa_5979,468.16,1771208764.0,0
vpa_6129,vpa_6759,2387.9,1771208780.0,0
vpa_7152,vpa_3407,1959.0,1771208802.0,0
vpa_9792,vpa_22127,300.53,1771208815.0,0
vpa_20975,vpa_28942,1324.93,1771208846.0,0
vpa_27741,vpa_9870,2652.05,1771208850.0,0
vpa_10027,vpa_25221,3771.02,1771208880.0,0
vpa_11774,vpa_18638,246.06,1771208890.0,0
vpa_10666,vpa_5196,8400.93,1771208893.0,0
vpa_5026,vpa_12693,596.53,1771208918.0,0
vpa_25447,vpa_29249,875.38,1771208927.0,0
vpa_12040,vpa_27544,1673.46,1771208949.0,0
vpa_25058,vpa_6695,756.21,1771209110.0,0
vpa_19800,vpa_1515,1847.14,1771209185.0,0
vpa_24510,vpa_22467,1253.01,1771209262.0,0
vpa_20989,vpa_25237,698.99,1771209383.0,0
vpa_21435,vpa_13681,1019.12,1771209432.0,0
vpa_18548,vpa_14361,100.03,1771209497.0,0
vpa_28622,vpa_26715,746.34,1771209573.0,0
vpa_3353,vpa_29214,1520.18,1771209619.0,0
vpa_13269,vpa_1677,1551.74,1771209645.0,0
vpa_19403,vpa_21323,1176.29,1771209734.0,0
vpa_18485,vpa_28760,5064.81,1771209750.0,0
vpa_13652,vpa_25962,1023.29,1771209799.0,0
vpa_29446,vpa_20037,37250.9,1771209893.0,1
vpa_19012,vpa_11325,1018.83,1771209973.0,0
vpa_26793,vpa_6734,1717.54,1771210031.0,0
vpa_12692,vpa_19201,1966.92,1771210106.0,0
vpa_28959,vpa_8263,7507.75,1771210142.0,0
vpa_28818,vpa_9380,1370.49,1771210171.0,0
vpa_21929,vpa_28486,1805.68,1771210188.0,0
vpa_98,vpa_8338,171106.011,1771210190.0,1
vpa_2923,vpa_27208,8790.12,1771210346.0,0
vpa_21859,vpa_28122,1790.12,1771210347.0,0
vpa_9578,vpa_25041,1481.38,1771210356.0,0
vpa_25428,vpa_25393,288.93,1771210399.0,0
vpa_27767,vpa_29545,8507.74,1771210493.0,0
vpa_9190,vpa_27544,1937.64,1771210509.0,0
vpa_6944,vpa_24851,1390.7,1771210514.0,0
vpa_28608,vpa_3767,2561.77,1771210550.0,0
vpa_12574,vpa_9203,1676.56,1771210554.0,0
vpa_15556,vpa_24064,1735.9,1771210578.0,0
vpa_9978,vpa_29800,5050.18,1771210595.0,0
vpa_15380,vpa_19486,1790.98,1771210625.0,0
vpa_22888,vpa_12055,7236.16,1771210659.0,0
vpa_6548,vpa_2630,7553.85,1771210696.0,0
vpa_22288,vpa_19748,166.87,1771210720.0,0
vpa_27826,vpa_11427,229.42,1771210873.0,0
vpa_22638,vpa_12708,4618.99,1771210902.0,0
vpa_22932,vpa_11789,3881.85,1771210950.0,0
vpa_23231,vpa_28102,1478.72,1771210968.0,0
vpa_18968,vpa_4166,1959.8,1771210991.0,0
vpa_11752,vpa_12031,1795.99,1771211004.0,0
vpa_11253,vpa_6768,1294.93,1771211118.0,0
vpa_13486,vpa_29318,2447.91,1771211174.0,0
vpa_16408,vpa_7426,1646.99,1771211202.0,0
vpa_327,vpa_16313,4785.04,1771211208.0,0
vpa_3790,vpa_6156,433.62,1771211226.0,0
vpa_9873,vpa_4588,1826.57,1771211231.0,0
vpa_27318,vpa_29491,721.35,1771211235.0,0
vpa_24318,vpa_26166,677.98,1771211298.0,0
vpa_3306,vpa_8915,942.0,1771211301.0,0
vpa_18276,vpa_29893,728.67,1771211307.0,0
vpa_11353,vpa_25051,2550.0,1771211499.0,0
vpa_19688,vpa_426,1165.65,1771211566.0,0
vpa_7193,vpa_1877,8701.05,1771211611.0,0
vpa_2667,vpa_13964,419.23,1771211633.0,0
vpa_7972,vpa_1953,238.36,1771211637.0,0
vpa_19702,vpa_5387,7161.16,1771211686.0,0
vpa_29404,vpa_9439,1363.57,1771211718.0,0
vpa_25512,vpa_29975,8993.31,1771211737.0,0
vpa_20675,vpa_4645,6916.05,1771211798.0,0
vpa_17138,vpa_13727,8099.75,1771211842.0,0
vpa_12968,vpa_14047,808.6,1771211853.0,0
vpa_21014,vpa_9777,47647.43,1771211896.0,1
vpa_193,vpa_11670,577.19,1771211908.0,0
vpa_12714,vpa_2757,271.67,1771211959.0,0
vpa_21639,vpa_1797,961.06,1771211967.0,0
vpa_21521,vpa_20603,900.82,1771212006.0,0
vpa_29913,vpa_17898,127.56,1771212116.0,0
vpa_20547,vpa_11903,169.81,1771212157.0,0
vpa_4088,vpa_25936,5379.42,1771212179.0,0
vpa_3030,vpa_7724,202.93,1771212238.0,0
vpa_9413,vpa_14196,729.39,1771212324.0,0
vpa_6613,vpa_25084,1476.97,1771212387.0,0
vpa_7980,vpa_6249,3366.48,1771212392.0,0
vpa_5544,vpa_19409,5588.48,1771212463.0,0
vpa_9781,vpa_29923,46209.07,1771212516.0,1
vpa_22887,vpa_2670,477.27,1771212572.0,0
vpa_83,vpa_17263,1032.5,1771212616.0,0
vpa_565,vpa_12625,137.38,1771212639.0,0
vpa_26698,vpa_20779,489.18,1771212679.0,0
vpa_16769,vpa_29880,881.1,1771212736.0,0
vpa_24254,vpa_8054,2978.17,1771212743.0,0
vpa_8256,vpa_7724,715.1,1771212913.0,0
vpa_17174,vpa_13448,992.44,1771212915.0,0
vpa_6661,vpa_4162,364.79,1771212934.0,0
vpa_11369,vpa_7051,3289.6,1771212947.0,0
vpa_4910,vpa_17945,46821.26,1771212953.0,1
vpa_6624,vpa_17945,41605.76,1771212953.0,1
vpa_22642,vpa_8375,1058.87,1771212976.0,0
vpa_23240,vpa_15725,2827.19,1771212997.0,0
vpa_19330,vpa_11790,1646.65,1771213018.0,0
vpa_23889,vpa_20168,1159.0,1771213033.0,0
vpa_28083,vpa_17121,1241.8,1771213048.0,0
vpa_26898,vpa_17478,1865.48,1771213179.0,0
vpa_21251,vpa_25558,3992.21,1771213278.0,0
vpa_14154,vpa_4744,1829.69,1771213517.0,0
vpa_13544,vpa_7153,1721.2,1771213608.0,0
vpa_29399,vpa_11325,739.03,1771213631.0,0
vpa_16433,vpa_10749,511.11,1771213639.0,0
vpa_9187,vpa_6768,909.7,1771213665.0,0
vpa_1240,vpa_17315,173.75,1771213730.0,0
vpa_20059,vpa_15562,107.94,1771213774.0,0
vpa_8805,vpa_29067,549.88,1771213798.0,0
vpa_3333,vpa_6886,1146.23,1771213805.0,0
vpa_7368,vpa_8939,1266.91,1771213949.0,0
vpa_26989,vpa_19237,8346.79,1771214043.0,0
vpa_28604,vpa_26343,1959.3,1771214177.0,0
vpa_29396,vpa_2116,502.84,1771214202.0,0
vpa_15034,vpa_3815,1746.48,1771214210.0,0
vpa_25396,vpa_22504,11090.94,1771214212.0,1
vpa_28518,vpa_20381,1395.23,1771214244.0,0
vpa_8028,vpa_5162,1703.31,1771214275.0,0
vpa_19407,vpa_24383,575.97,1771214300.0,0
vpa_25396,vpa_6174,18942.7,1771214332.0,1
vpa_14392,vpa_13816,427.91,1771214340.0,0
vpa_25396,vpa_11230,15467.92,1771214392.0,1
vpa_17438,vpa_1338,1061.94,1771214416.0,0
vpa_24780,vpa_27544,1568.68,1771214448.0,0
vpa_7672,vpa_19201,1092.87,1771214451.0,0
vpa_14070,vpa_28486,539.9,1771214518.0,0
vpa_11666,vpa_19111,660.82,1771214528.0,0
vpa_11701,vpa_21531,469.34,1771214530.0,0
vpa_23971,vpa_16689,209.87,1771214589.0,0
vpa_5568,vpa_17089,1021.52,1771214589.0,0
vpa_12444,vpa_23759,4815.35,1771214629.0,0
vpa_25396,vpa_11771,9396.37,1771214632.0,1
vpa_3678,vpa_19643,1846.05,1771214752.0,0
vpa_2179,vpa_18264,1280.47,1771214822.0,0
vpa_13678,vpa_1648,820.62,1771214920.0,0
vpa_20738,vpa_18476,12978.35,1771215028.0,1
vpa_25396,vpa_4384,10720.9,1771215052.0,1
vpa_19932,vpa_6917,805.08,1771215061.0,0
vpa_19871,vpa_8987,1310.23,1771215136.0,0
vpa_8029,vpa_7426,766.11,1771215181.0,0
vpa_8790,vpa_28942,1594.91,1771215229.0,0
vpa_472,vpa_2539,5041.28,1771215237.0,0
vpa_13467,vpa_7322,383.84,1771215258.0,0
vpa_15696,vpa_18476,14538.31,1771215268.0,1
vpa_10923,vpa_21981,353.27,1771215404.0,0
vpa_28778,vpa_20333,536.3,1771215433.0,0
vpa_29910,vpa_5298,1153.37,1771215440.0,0
vpa_17802,vpa_9777,41921.16,1771215496.0,1
vpa_21814,vpa_15429,1458.2,1771215529.0,0
vpa_9184,vpa_18476,12154.43,1771215568.0,1
vpa_25751,vpa_18476,12546.58,1771215628.0,1
vpa_29552,vpa_18476,9892.58,1771215688.0,1
vpa_18300,vpa_22240,720.36,1771215720.0,0
vpa_8829,vpa_21378,1369.67,1771215744.0,0
vpa_25396,vpa_5402,11132.98,1771215832.0,1
vpa_26537,vpa_19643,1567.98,1771215852.0,0
vpa_10457,vpa_18476,12629.66,1771215868.0,1
vpa_25396,vpa_24477,12080.96,1771215892.0,1
vpa_11746,vpa_790,614.75,1771215900.0,0
vpa_15189,vpa_15169,791.75,1771215938.0,0
vpa_26866,vpa_16711,1423.14,1771216012.0,0
vpa_8572,vpa_13267,1930.93,1771216017.0,0
vpa_9470,vpa_29923,42327.01,1771216116.0,1
vpa_19066,vpa_21005,1091.36,1771216199.0,0
vpa_26039,vpa_3617,582.86,1771216256.0,0
vpa_14864,vpa_7322,1599.91,1771216271.0,0
vpa_26131,vpa_4395,156.86,1771216279.0,0
vpa_25396,vpa_28988,14009.66,1771216312.0,1
vpa_22807,vpa_6395,867.88,1771216315.0,0
vpa_614,vpa_11049,536.15,1771216358.0,0
vpa_12595,vpa_5177,1434.54,1771216410.0,0
vpa_26345,vpa_6335,4376.25,1771216416.0,0
vpa_10844,vpa_1388,816.8,1771216418.0,0
vpa_21328,vpa_27421,1437.48,1771216419.0,0
vpa_10477,vpa_20282,442.62,1771216519.0,0
vpa_29906,vpa_27544,201.98,1771216523.0,0
vpa_19751,vpa_7724,1869.3,1771216526.0,0
vpa_6191,vpa_26023,361.17,1771216537.0,0
vpa_28328,vpa_17945,41186.04,1771216553.0,1
vpa_6624,vpa_17945,47632.91,1771216553.0,1
vpa_16437,vpa_21773,1206.09,1771216625.0,0
vpa_13999,vpa_25084,537.52,1771216643.0,0
vpa_7886,vpa_8638,1725.64,1771216707.0,0
vpa_2752,vpa_6120,3888.94,1771216744.0,0
vpa_7943,vpa_18476,13588.3,1771216768.0,1
vpa_19076,vpa_29890,301.88,1771216821.0,0
vpa_947,vpa_6067,109.06,1771216832.0,0
vpa_16550,vpa_7724,1334.64,1771216863.0,0
vpa_27961,vpa_25237,727.82,1771216864.0,0
vpa_3081,vpa_11446,184.53,1771216927.0,0
vpa_25396,vpa_626,16023.77,1771216972.0,1
vpa_8550,vpa_19587,3349.63,1771217011.0,0
vpa_6614,vpa_18458,1219.53,1771217056.0,0
vpa_25396,vpa_14210,19078.75,1771217092.0,1
vpa_22361,vpa_14887,773.46,1771217142.0,0
vpa_27857,vpa_17406,846.13,1771217162.0,0
vpa_6581,vpa_18476,10669.96,1771217188.0,1
vpa_707,vpa_13371,2729.82,1771217191.0,0
vpa_19859,vpa_5814,449.65,1771217192.0,0
vpa_11160,vpa_9542,1895.94,1771217236.0,0
vpa_17236,vpa_5119,787.63,1771217245.0,0
vpa_29988,vpa_10017,458.81,1771217265.0,0
vpa_5658,vpa_15462,581.5,1771217268.0,0
vpa_18158,vpa_17898,745.96,1771217297.0,0
vpa_12875,vpa_18476,6295.22,1771217308.0,1
vpa_11255,vpa_12279,1964.76,1771217363.0,0
vpa_21419,vpa_14168,1546.07,1771217373.0,0
vpa_5566,vpa_3617,216.69,1771217406.0,0
vpa_8790,vpa_16350,1343.18,1771217423.0,0
vpa_14164,vpa_3622,1178.85,1771217467.0,0
vpa_5761,vpa_27030,8018.38,1771217467.0,0
vpa_13814,vpa_24516,473.48,1771217481.0,0
vpa_22412,vpa_14361,1245.51,1771217487.0,0
vpa_17815,vpa_2816,4739.0,1771217616.0,0
vpa_17824,vpa_5298,1487.24,1771217640.0,0
vpa_13819,vpa_11790,1465.08,1771217648.0,0
vpa_10678,vpa_18476,8739.36,1771217728.0,1
vpa_25977,vpa_27544,408.82,1771217740.0,0
vpa_12080,vpa_24882,1303.05,1771217785.0,0
vpa_7170,vpa_4744,1756.45,1771217874.0,0
vpa_28620,vpa_20282,1700.28,1771217970.0,0
vpa_15875,vpa_22006,2466.61,1771217972.0,0
vpa_13016,vpa_23042,4645.17,1771217997.0,0
vpa_3233,vpa_2585,1808.41,1771218010.0,0
vpa_26339,vpa_6702,7618.61,1771218056.0,0
vpa_21484,vpa_9442,1540.32,1771218158.0,0
vpa_29130,vpa_1611,1110.55,1771218165.0,0
vpa_16889,vpa_15139,251.14,1771218182.0,0
vpa_13918,vpa_11983,1947.94,1771218206.0,0
vpa_5820,vpa_18476,8361.3,1771218208.0,1
vpa_5260,vpa_14806,973.8,1771218233.0,0
vpa_14819,vpa_28056,769.32,1771218236.0,0
vpa_2480,vpa_8117,1434.86,1771218251.0,0
vpa_13973,vpa_3571,3718.08,1771218268.0,0
vpa_29611,vpa_3407,1696.15,1771218380.0,0
vpa_21779,vpa_17695,230.13,1771218394.0,0
vpa_3804,vpa_26901,908.75,1771218431.0,0
vpa_4536,vpa_1515,263.28,1771218458.0,0
vpa_14899,vpa_20026,717.15,1771218462.0,0
vpa_20454,vpa_10017,966.6,1771218519.0,0
vpa_11900,vpa_756,15733.26,1771218525.0,1
vpa_29098,vpa_5177,1187.35,1771218527.0,0
vpa_23561,vpa_20333,591.86,1771218554.0,0
vpa_23604,vpa_23600,1858.64,1771218639.0,0
vpa_29683,vpa_14682,1932.41,1771218661.0,0
vpa_8210,vpa_10948,157.72,1771218676.0,0
vpa_28463,vpa_8232,3510.47,1771218721.0,0
vpa_27436,vpa_15937,15526.89,1771218734.0,1
vpa_10804,vpa_16951,3203.84,1771218761.0,0
vpa_28068,vpa_25296,46529.87,1771218828.0,1
vpa_21320,vpa_26693,2633.85,1771218842.0,0
vpa_11943,vpa_1648,1127.58,1771218875.0,0
vpa_1867,vpa_28477,5595.8,1771218920.0,0
vpa_11935,vpa_18682,542.33,1771218979.0,0
vpa_14411,vpa_25307,1003.32,1771219016.0,0
vpa_18034,vpa_23366,1338.47,1771219043.0,0
vpa_131,vpa_8299,1554.86,1771219049.0,0
vpa_24080,vpa_18476,10801.76,1771219168.0,1
vpa_14315,vpa_16938,1744.55,1771219195.0,0
vpa_20331,vpa_7447,1023.47,1771219215.0,0
vpa_20299,vpa_25500,1418.67,1771219228.0,0
vpa_5620,vpa_23478,735.2,1771219241.0,0
vpa_26788,vpa_11325,1847.38,1771219330.0,0
vpa_10239,vpa_16639,767.78,1771219363.0,0
vpa_10665,vpa_1953,508.04,1771219388.0,0
vpa_22183,vpa_8939,402.84,1771219398.0,0
vpa_24347,vpa_17730,1521.8,1771219398.0,0
vpa_22348,vpa_16350,1108.92,1771219492.0,0
vpa_18870,vpa_18476,6877.24,1771219528.0,1
vpa_11852,vpa_5177,965.04,1771219738.0,0
vpa_4989,vpa_28334,1981.86,1771219776.0,0
vpa_17770,vpa_21139,2104.05,1771219904.0,0
vpa_29526,vpa_13457,1767.41,1771219924.0,0
vpa_24033,vpa_6156,1238.41,1771219964.0,0
vpa_27431,vpa_18476,9913.44,1771220008.0,1
vpa_23509,vpa_2214,628.11,1771220122.0,0
vpa_24309,vpa_24983,1716.24,1771220201.0,0
vpa_9980,vpa_5825,1768.69,1771220234.0,0
vpa_22772,vpa_18476,11539.3,1771220308.0,1
vpa_28305,vpa_9363,47522.31,1771220308.0,1
vpa_27782,vpa_13788,1030.21,1771220350.0,0
vpa_12322,vpa_18476,5852.29,1771220368.0,1
vpa_9140,vpa_22607,856.37,1771220421.0,0
vpa_24113,vpa_6641,5120.62,1771220508.0,0
vpa_20865,vpa_5298,1308.97,1771220510.0,0
vpa_18022,vpa_17431,572.03,1771220554.0,0
vpa_2575,vpa_8117,1111.09,1771220651.0,0
vpa_5507,vpa_790,246.41,1771220652.0,0
vpa_16248,vpa_7782,475.18,1771220741.0,0
vpa_1712,vpa_11469,1320.16,1771220800.0,0
vpa_2042,vpa_18622,1021.66,1771220840.0,0
vpa_26258,vpa_29203,302.78,1771220906.0,0
vpa_5785,vpa_3622,157.06,1771220919.0,0
vpa_28766,vpa_5912,1123.16,1771220939.0,0
vpa_2162,vpa_11427,1019.89,1771220946.0,0
vpa_20183,vpa_1515,790.96,1771220960.0,0
vpa_7301,vpa_7483,1651.66,1771220997.0,0
vpa_15818,vpa_5979,516.66,1771221006.0,0
vpa_19265,vpa_5551,430.39,1771221009.0,0
vpa_8752,vpa_24760,9416.48,1771221087.0,0
vpa_25623,vpa_18476,6055.77,1771221088.0,1
vpa_15755,vpa_14806,341.01,1771221121.0,0
vpa_11009,vpa_226,4429.53,1771221151.0,0
vpa_14402,vpa_18660,2764.57,1771221154.0,0
vpa_9550,vpa_18476,6495.04,1771221208.0,1
vpa_9353,vpa_22067,1809.9,1771221256.0,0
vpa_23191,vpa_25173,1842.55,1771221260.0,0
vpa_29388,vpa_21731,248.03,1771221323.0,0
vpa_1979,vpa_24867,892.84,1771221398.0,0
vpa_9666,vpa_28902,3615.89,1771221472.0,0
vpa_7671,vpa_23084,3183.7,1771221532.0,0
vpa_25434,vpa_13457,1414.07,1771221533.0,0
vpa_8726,vpa_25715,707.83,1771221595.0,0
vpa_12554,vpa_28082,1785.32,1771221618.0,0
vpa_16089,vpa_18476,7551.12,1771221628.0,1
vpa_3300,vpa_26716,795.74,1771221659.0,0
vpa_21564,vpa_5392,1033.72,1771221661.0,0
vpa_20835,vpa_3,40407.83,1771221914.0,1
vpa_13296,vpa_21971,7859.67,1771221993.0,0
vpa_17597,vpa_4744,1729.11,1771222075.0,0
vpa_22512,vpa_20104,8766.23,1771222174.0,0
vpa_4561,vpa_23214,4930.0,1771222214.0,0
vpa_5880,vpa_5505,913.8,1771222234.0,0
vpa_25404,vpa_20605,4492.0,1771222302.0,0
vpa_8921,vpa_5990,1322.09,1771222334.0,0
vpa_817,vpa_3705,1948.11,1771222345.0,0
vpa_24326,vpa_7409,4892.73,1771222520.0,0
vpa_2612,vpa_16938,586.7,1771222529.0,0
vpa_21612,vpa_24064,710.4,1771222532.0,0
vpa_15555,vpa_28082,1227.97,1771222586.0,0
vpa_3397,vpa_7153,648.8,1771222600.0,0
vpa_24347,vpa_19923,6007.29,1771222602.0,0
vpa_14898,vpa_23498,1977.41,1771222626.0,0
vpa_18220,vpa_777,1682.72,1771222681.0,0
vpa_19751,vpa_9777,43275.47,1771222696.0,1
vpa_10978,vpa_9777,43064.83,1771222696.0,1
vpa_23328,vpa_5119,211.42,1771222708.0,0
vpa_4031,vpa_1317,802.35,1771222723.0,0
vpa_12332,vpa_21773,1333.16,1771222778.0,0
vpa_9729,vpa_15357,2593.48,1771222821.0,0
vpa_22178,vpa_3705,1436.22,1771222830.0,0
vpa_8814,vpa_17350,4665.24,1771222857.0,0
vpa_21310,vpa_5933,991.95,1771222931.0,0
vpa_12999,vpa_19206,957.42,1771222953.0,0
vpa_2418,vpa_9213,1467.32,1771222989.0,0
vpa_22333,vpa_4872,1958.11,1771223002.0,0
vpa_6916,vpa_7570,676.75,1771223023.0,0
vpa_24010,vpa_28010,920.84,1771223069.0,0
vpa_7908,vpa_20968,137.13,1771223138.0,0
vpa_21625,vpa_16516,784.41,1771223139.0,0
vpa_5295,vpa_23675,9767.55,1771223172.0,0
vpa_6694,vpa_18926,1981.78,1771223172.0,0
vpa_2401,vpa_8161,3012.2,1771223233.0,0
vpa_16351,vpa_25902,1965.67,1771223309.0,0
vpa_8077,vpa_29923,47461.69,1771223316.0,1
vpa_23500,vpa_95,5300.3,1771223322.0,0
vpa_454,vpa_18019,578.19,1771223379.0,0
vpa_13905,vpa_25237,1353.0,1771223511.0,0
vpa_5473,vpa_16711,1080.86,1771223547.0,0
vpa_10451,vpa_18926,1232.75,1771223588.0,0
vpa_23705,vpa_2738,9605.85,1771223691.0,0
vpa_19833,vpa_9542,1841.7,1771223707.0,0
vpa_1657,vpa_13164,1699.23,1771223774.0,0
vpa_853,vpa_9886,2169.15,1771223948.0,0
vpa_4865,vpa_24383,127.72,1771223983.0,0
vpa_29538,vpa_15282,1088.31,1771224068.0,0
vpa_21838,vpa_12230,4453.21,1771224116.0,0
vpa_20238,vpa_10390,303.05,1771224118.0,0
vpa_18966,vpa_7152,4444.01,1771224153.0,0
vpa_14849,vpa_17344,5304.0,1771224192.0,0
vpa_6906,vpa_16705,1502.91,1771224320.0,0
vpa_12445,vpa_6975,1820.07,1771224355.0,0
vpa_2461,vpa_7945,1598.23,1771224481.0,0
vpa_24263,vpa_29266,2258.8,1771224488.0,0
vpa_23351,vpa_14500,1126.49,1771224490.0,0
vpa_1498,vpa_29203,1348.71,1771224640.0,0
vpa_14700,vpa_9439,1105.7,1771224805.0,0
vpa_28253,vpa_12818,8357.98,1771224808.0,0
vpa_23288,vpa_25703,7570.35,1771224924.0,0
vpa_15221,vpa_1397,1790.13,1771224948.0,0
vpa_14328,vpa_27807,768.23,1771224951.0,0
vpa_15099,vpa_22695,3248.26,1771224955.0,0
vpa_5658,vpa_11483,162.95,1771225041.0,0
vpa_15560,vpa_6707,1749.61,1771225098.0,0
vpa_22034,vpa_3820,1406.77,1771225115.0,0
vpa_11026,vpa_23076,900.96,1771225218.0,0
vpa_403,vpa_16705,873.45,1771225265.0,0
vpa_20507,vpa_13116,5480.51,1771225401.0,0
vpa_19733,vpa_24064,1591.04,1771225426.0,0
vpa_9597,vpa_27072,1174.74,1771225448.0,0
vpa_21214,vpa_16779,7347.6,1771225481.0,0
vpa_5803,vpa_2477,3121.4,1771225519.0,0
vpa_22506,vpa_11983,1074.17,1771225531.0,0
vpa_9599,vpa_27424,8046.19,1771225577.0,0
vpa_1415,vpa_9496,7184.15,1771225611.0,0
vpa_28492,vpa_25145,1257.91,1771225622.0,0
vpa_7866,vpa_14922,760.74,1771225645.0,0
